Datetime,AEP_MW
2018-05-30 18:00:00,19053.0
2018-05-30 19:00:00,18461.0
2018-05-30 20:00:00,17964.0
2018-05-30 21:00:00,17472.0
2018-05-30 22:00:00,17166.0
2018-05-30 23:00:00,16126.0
2018-05-31 00:00:00,15073.0
2018-05-29 01:00:00,13749.0
2018-05-29 02:00:00,13126.0
2018-05-29 03:00:00,12649.0
2018-05-29 04:00:00,12451.0
2018-05-29 05:00:00,12478.0
2018-05-29 06:00:00,13036.0
2018-05-29 07:00:00,13763.0
2018-05-29 08:00:00,14851.0
2018-05-29 09:00:00,15801.0
2018-05-29 10:00:00,16750.0
2018-05-29 11:00:00,17715.0
2018-05-29 12:00:00,18620.0
2018-05-29 13:00:00,19314.0
2018-05-29 14:00:00,19943.0
2018-05-29 15:00:00,20374.0
2018-05-29 16:00:00,20519.0
2018-05-29 17:00:00,20581.0
2018-05-29 18:00:00,20491.0
2018-05-29 19:00:00,20127.0
2018-05-29 20:00:00,19543.0
2018-05-29 21:00:00,19019.0
2018-05-29 22:00:00,18649.0
2018-05-29 23:00:00,17368.0
2018-05-30 00:00:00,15993.0
2018-05-28 01:00:00,12896.0
2018-05-28 02:00:00,12384.0
2018-05-28 03:00:00,11835.0
2018-05-28 04:00:00,11539.0
2018-05-28 05:00:00,11268.0
2018-05-28 06:00:00,11354.0
2018-05-28 07:00:00,11320.0
2018-05-28 08:00:00,11846.0
2018-05-28 09:00:00,12865.0
2018-05-28 10:00:00,14183.0
2018-05-28 11:00:00,15333.0
2018-05-28 12:00:00,16477.0
2018-05-28 13:00:00,17275.0
2018-05-28 14:00:00,17778.0
2018-05-28 15:00:00,18181.0
2018-05-28 16:00:00,18284.0
2018-05-28 17:00:00,18337.0
2018-05-28 18:00:00,18275.0
2018-05-28 19:00:00,17929.0
2018-05-28 20:00:00,17461.0
2018-05-28 21:00:00,17233.0
2018-05-28 22:00:00,16912.0
2018-05-28 23:00:00,15934.0
2018-05-29 00:00:00,14788.0
2018-05-27 01:00:00,12265.0
2018-05-27 02:00:00,11571.0
2018-05-27 03:00:00,11218.0
2018-05-27 04:00:00,10959.0
2018-05-27 05:00:00,10687.0
2018-05-27 06:00:00,10734.0
2018-05-27 07:00:00,10682.0
2018-05-27 08:00:00,11208.0
2018-05-27 09:00:00,12209.0
2018-05-27 10:00:00,13354.0
2018-05-27 11:00:00,14315.0
2018-05-27 12:00:00,15197.0
2018-05-27 13:00:00,16069.0
2018-05-27 14:00:00,16625.0
2018-05-27 15:00:00,16909.0
2018-05-27 16:00:00,17256.0
2018-05-27 17:00:00,17397.0
2018-05-27 18:00:00,17539.0
2018-05-27 19:00:00,17215.0
2018-05-27 20:00:00,16739.0
2018-05-27 21:00:00,16287.0
2018-05-27 22:00:00,16010.0
2018-05-27 23:00:00,15227.0
2018-05-28 00:00:00,14155.0
2018-05-26 01:00:00,12868.0
2018-05-26 02:00:00,12080.0
2018-05-26 03:00:00,11690.0
2018-05-26 04:00:00,11323.0
2018-05-26 05:00:00,11200.0
2018-05-26 06:00:00,11247.0
2018-05-26 07:00:00,11249.0
2018-05-26 08:00:00,11737.0
2018-05-26 09:00:00,12696.0
2018-05-26 10:00:00,13573.0
2018-05-26 11:00:00,14284.0
2018-05-26 12:00:00,14925.0
2018-05-26 13:00:00,15476.0
2018-05-26 14:00:00,15742.0
2018-05-26 15:00:00,16066.0
2018-05-26 16:00:00,16336.0
2018-05-26 17:00:00,16441.0
2018-05-26 18:00:00,16334.0
2018-05-26 19:00:00,15824.0
2018-05-26 20:00:00,15392.0
2018-05-26 21:00:00,15070.0
2018-05-26 22:00:00,14828.0
2018-05-26 23:00:00,14122.0
2018-05-27 00:00:00,13088.0
2018-05-25 01:00:00,12651.0
2018-05-25 02:00:00,11908.0
2018-05-25 03:00:00,11371.0
2018-05-25 04:00:00,11240.0
2018-05-25 05:00:00,11264.0
2018-05-25 06:00:00,11884.0
2018-05-25 07:00:00,12567.0
2018-05-25 08:00:00,13364.0
2018-05-25 09:00:00,14104.0
2018-05-25 10:00:00,14890.0
2018-05-25 11:00:00,15543.0
2018-05-25 12:00:00,16257.0
2018-05-25 13:00:00,16991.0
2018-05-25 14:00:00,17663.0
2018-05-25 15:00:00,18083.0
2018-05-25 16:00:00,18377.0
2018-05-25 17:00:00,18658.0
2018-05-25 18:00:00,18520.0
2018-05-25 19:00:00,18114.0
2018-05-25 20:00:00,17589.0
2018-05-25 21:00:00,16774.0
2018-05-25 22:00:00,16455.0
2018-05-25 23:00:00,15352.0
2018-05-26 00:00:00,14005.0
2018-05-24 01:00:00,12210.0
2018-05-24 02:00:00,11579.0
2018-05-24 03:00:00,11285.0
2018-05-24 04:00:00,11112.0
2018-05-24 05:00:00,11278.0
2018-05-24 06:00:00,11839.0
2018-05-24 07:00:00,12680.0
2018-05-24 08:00:00,13486.0
2018-05-24 09:00:00,13862.0
2018-05-24 10:00:00,14468.0
2018-05-24 11:00:00,14910.0
2018-05-24 12:00:00,15355.0
2018-05-24 13:00:00,15994.0
2018-05-24 14:00:00,16566.0
2018-05-24 15:00:00,17041.0
2018-05-24 16:00:00,17283.0
2018-05-24 17:00:00,17598.0
2018-05-24 18:00:00,17614.0
2018-05-24 19:00:00,17542.0
2018-05-24 20:00:00,17174.0
2018-05-24 21:00:00,16555.0
2018-05-24 22:00:00,16257.0
2018-05-24 23:00:00,14941.0
2018-05-25 00:00:00,13672.0
2018-05-23 01:00:00,12630.0
2018-05-23 02:00:00,12037.0
2018-05-23 03:00:00,11592.0
2018-05-23 04:00:00,11381.0
2018-05-23 05:00:00,11391.0
2018-05-23 06:00:00,12015.0
2018-05-23 07:00:00,12792.0
2018-05-23 08:00:00,13560.0
2018-05-23 09:00:00,14064.0
2018-05-23 10:00:00,14470.0
2018-05-23 11:00:00,14873.0
2018-05-23 12:00:00,15294.0
2018-05-23 13:00:00,15682.0
2018-05-23 14:00:00,16170.0
2018-05-23 15:00:00,16464.0
2018-05-23 16:00:00,16697.0
2018-05-23 17:00:00,16906.0
2018-05-23 18:00:00,17028.0
2018-05-23 19:00:00,16803.0
2018-05-23 20:00:00,16344.0
2018-05-23 21:00:00,15838.0
2018-05-23 22:00:00,15647.0
2018-05-23 23:00:00,14551.0
2018-05-24 00:00:00,13121.0
2018-05-22 01:00:00,12771.0
2018-05-22 02:00:00,12125.0
2018-05-22 03:00:00,11829.0
2018-05-22 04:00:00,11679.0
2018-05-22 05:00:00,11827.0
2018-05-22 06:00:00,12465.0
2018-05-22 07:00:00,13417.0
2018-05-22 08:00:00,14223.0
2018-05-22 09:00:00,14541.0
2018-05-22 10:00:00,14982.0
2018-05-22 11:00:00,15443.0
2018-05-22 12:00:00,15890.0
2018-05-22 13:00:00,16356.0
2018-05-22 14:00:00,16903.0
2018-05-22 15:00:00,17129.0
2018-05-22 16:00:00,17255.0
2018-05-22 17:00:00,17355.0
2018-05-22 18:00:00,17179.0
2018-05-22 19:00:00,16822.0
2018-05-22 20:00:00,16382.0
2018-05-22 21:00:00,16009.0
2018-05-22 22:00:00,15780.0
2018-05-22 23:00:00,14721.0
2018-05-23 00:00:00,13521.0
2018-05-21 01:00:00,12165.0
2018-05-21 02:00:00,11711.0
2018-05-21 03:00:00,11262.0
2018-05-21 04:00:00,11208.0
2018-05-21 05:00:00,11273.0
2018-05-21 06:00:00,11937.0
2018-05-21 07:00:00,12934.0
2018-05-21 08:00:00,13690.0
2018-05-21 09:00:00,14239.0
2018-05-21 10:00:00,14663.0
2018-05-21 11:00:00,15379.0
2018-05-21 12:00:00,15978.0
2018-05-21 13:00:00,16688.0
2018-05-21 14:00:00,17083.0
2018-05-21 15:00:00,17315.0
2018-05-21 16:00:00,17382.0
2018-05-21 17:00:00,17397.0
2018-05-21 18:00:00,17285.0
2018-05-21 19:00:00,17018.0
2018-05-21 20:00:00,16664.0
2018-05-21 21:00:00,16372.0
2018-05-21 22:00:00,16013.0
2018-05-21 23:00:00,14784.0
2018-05-22 00:00:00,13488.0
2018-05-20 01:00:00,11533.0
2018-05-20 02:00:00,11047.0
2018-05-20 03:00:00,10710.0
2018-05-20 04:00:00,10438.0
2018-05-20 05:00:00,10360.0
2018-05-20 06:00:00,10544.0
2018-05-20 07:00:00,10498.0
2018-05-20 08:00:00,11002.0
2018-05-20 09:00:00,11675.0
2018-05-20 10:00:00,12488.0
2018-05-20 11:00:00,13193.0
2018-05-20 12:00:00,13702.0
2018-05-20 13:00:00,14307.0
2018-05-20 14:00:00,14695.0
2018-05-20 15:00:00,15079.0
2018-05-20 16:00:00,15287.0
2018-05-20 17:00:00,15592.0
2018-05-20 18:00:00,15845.0
2018-05-20 19:00:00,15793.0
2018-05-20 20:00:00,15490.0
2018-05-20 21:00:00,15267.0
2018-05-20 22:00:00,14998.0
2018-05-20 23:00:00,14185.0
2018-05-21 00:00:00,13048.0
2018-05-19 01:00:00,11877.0
2018-05-19 02:00:00,11342.0
2018-05-19 03:00:00,11013.0
2018-05-19 04:00:00,10755.0
2018-05-19 05:00:00,10700.0
2018-05-19 06:00:00,10949.0
2018-05-19 07:00:00,11191.0
2018-05-19 08:00:00,11444.0
2018-05-19 09:00:00,12403.0
2018-05-19 10:00:00,13128.0
2018-05-19 11:00:00,13595.0
2018-05-19 12:00:00,13753.0
2018-05-19 13:00:00,14187.0
2018-05-19 14:00:00,14335.0
2018-05-19 15:00:00,14465.0
2018-05-19 16:00:00,14784.0
2018-05-19 17:00:00,14997.0
2018-05-19 18:00:00,15001.0
2018-05-19 19:00:00,14734.0
2018-05-19 20:00:00,14377.0
2018-05-19 21:00:00,14179.0
2018-05-19 22:00:00,14060.0
2018-05-19 23:00:00,13343.0
2018-05-20 00:00:00,12331.0
2018-05-18 01:00:00,12378.0
2018-05-18 02:00:00,11822.0
2018-05-18 03:00:00,11455.0
2018-05-18 04:00:00,11292.0
2018-05-18 05:00:00,11402.0
2018-05-18 06:00:00,12005.0
2018-05-18 07:00:00,12940.0
2018-05-18 08:00:00,13603.0
2018-05-18 09:00:00,14023.0
2018-05-18 10:00:00,14293.0
2018-05-18 11:00:00,14531.0
2018-05-18 12:00:00,14712.0
2018-05-18 13:00:00,14960.0
2018-05-18 14:00:00,15112.0
2018-05-18 15:00:00,15196.0
2018-05-18 16:00:00,15065.0
2018-05-18 17:00:00,14938.0
2018-05-18 18:00:00,14765.0
2018-05-18 19:00:00,14521.0
2018-05-18 20:00:00,14199.0
2018-05-18 21:00:00,14354.0
2018-05-18 22:00:00,14178.0
2018-05-18 23:00:00,13346.0
2018-05-19 00:00:00,12448.0
2018-05-17 01:00:00,12222.0
2018-05-17 02:00:00,11692.0
2018-05-17 03:00:00,11458.0
2018-05-17 04:00:00,11346.0
2018-05-17 05:00:00,11401.0
2018-05-17 06:00:00,12066.0
2018-05-17 07:00:00,13042.0
2018-05-17 08:00:00,13820.0
2018-05-17 09:00:00,14195.0
2018-05-17 10:00:00,14555.0
2018-05-17 11:00:00,14997.0
2018-05-17 12:00:00,15501.0
2018-05-17 13:00:00,16071.0
2018-05-17 14:00:00,16510.0
2018-05-17 15:00:00,16710.0
2018-05-17 16:00:00,16869.0
2018-05-17 17:00:00,16906.0
2018-05-17 18:00:00,16674.0
2018-05-17 19:00:00,16188.0
2018-05-17 20:00:00,15887.0
2018-05-17 21:00:00,15801.0
2018-05-17 22:00:00,15627.0
2018-05-17 23:00:00,14595.0
2018-05-18 00:00:00,13334.0
2018-05-16 01:00:00,12488.0
2018-05-16 02:00:00,11972.0
2018-05-16 03:00:00,11556.0
2018-05-16 04:00:00,11309.0
2018-05-16 05:00:00,11460.0
2018-05-16 06:00:00,11965.0
2018-05-16 07:00:00,12934.0
2018-05-16 08:00:00,13456.0
2018-05-16 09:00:00,13869.0
2018-05-16 10:00:00,14000.0
2018-05-16 11:00:00,14364.0
2018-05-16 12:00:00,14586.0
2018-05-16 13:00:00,14863.0
2018-05-16 14:00:00,15062.0
2018-05-16 15:00:00,15265.0
2018-05-16 16:00:00,15397.0
2018-05-16 17:00:00,15507.0
2018-05-16 18:00:00,15560.0
2018-05-16 19:00:00,15465.0
2018-05-16 20:00:00,15268.0
2018-05-16 21:00:00,15300.0
2018-05-16 22:00:00,15081.0
2018-05-16 23:00:00,14116.0
2018-05-17 00:00:00,13043.0
2018-05-15 01:00:00,13105.0
2018-05-15 02:00:00,12451.0
2018-05-15 03:00:00,11993.0
2018-05-15 04:00:00,11841.0
2018-05-15 05:00:00,11865.0
2018-05-15 06:00:00,12480.0
2018-05-15 07:00:00,13440.0
2018-05-15 08:00:00,14214.0
2018-05-15 09:00:00,14815.0
2018-05-15 10:00:00,15401.0
2018-05-15 11:00:00,16073.0
2018-05-15 12:00:00,16700.0
2018-05-15 13:00:00,17326.0
2018-05-15 14:00:00,17897.0
2018-05-15 15:00:00,18072.0
2018-05-15 16:00:00,17884.0
2018-05-15 17:00:00,17683.0
2018-05-15 18:00:00,17300.0
2018-05-15 19:00:00,16751.0
2018-05-15 20:00:00,16267.0
2018-05-15 21:00:00,16143.0
2018-05-15 22:00:00,15776.0
2018-05-15 23:00:00,14547.0
2018-05-16 00:00:00,13367.0
2018-05-14 01:00:00,12215.0
2018-05-14 02:00:00,11715.0
2018-05-14 03:00:00,11325.0
2018-05-14 04:00:00,11262.0
2018-05-14 05:00:00,11405.0
2018-05-14 06:00:00,12023.0
2018-05-14 07:00:00,13048.0
2018-05-14 08:00:00,13818.0
2018-05-14 09:00:00,14479.0
2018-05-14 10:00:00,15213.0
2018-05-14 11:00:00,15984.0
2018-05-14 12:00:00,16542.0
2018-05-14 13:00:00,17053.0
2018-05-14 14:00:00,17209.0
2018-05-14 15:00:00,17254.0
2018-05-14 16:00:00,17236.0
2018-05-14 17:00:00,17535.0
2018-05-14 18:00:00,17782.0
2018-05-14 19:00:00,17610.0
2018-05-14 20:00:00,17295.0
2018-05-14 21:00:00,17050.0
2018-05-14 22:00:00,16739.0
2018-05-14 23:00:00,15428.0
2018-05-15 00:00:00,14099.0
2018-05-13 01:00:00,11363.0
2018-05-13 02:00:00,10737.0
2018-05-13 03:00:00,10426.0
2018-05-13 04:00:00,10233.0
2018-05-13 05:00:00,10036.0
2018-05-13 06:00:00,10092.0
2018-05-13 07:00:00,10296.0
2018-05-13 08:00:00,10678.0
2018-05-13 09:00:00,11518.0
2018-05-13 10:00:00,12161.0
2018-05-13 11:00:00,12733.0
2018-05-13 12:00:00,13264.0
2018-05-13 13:00:00,13759.0
2018-05-13 14:00:00,14146.0
2018-05-13 15:00:00,14471.0
2018-05-13 16:00:00,14923.0
2018-05-13 17:00:00,15175.0
2018-05-13 18:00:00,15258.0
2018-05-13 19:00:00,15216.0
2018-05-13 20:00:00,15133.0
2018-05-13 21:00:00,15133.0
2018-05-13 22:00:00,15026.0
2018-05-13 23:00:00,14046.0
2018-05-14 00:00:00,12894.0
2018-05-12 01:00:00,11617.0
2018-05-12 02:00:00,10913.0
2018-05-12 03:00:00,10702.0
2018-05-12 04:00:00,10366.0
2018-05-12 05:00:00,10455.0
2018-05-12 06:00:00,10593.0
2018-05-12 07:00:00,10825.0
2018-05-12 08:00:00,11296.0
2018-05-12 09:00:00,12211.0
2018-05-12 10:00:00,12887.0
2018-05-12 11:00:00,13543.0
2018-05-12 12:00:00,13933.0
2018-05-12 13:00:00,14406.0
2018-05-12 14:00:00,14755.0
2018-05-12 15:00:00,14951.0
2018-05-12 16:00:00,15110.0
2018-05-12 17:00:00,15008.0
2018-05-12 18:00:00,14920.0
2018-05-12 19:00:00,14648.0
2018-05-12 20:00:00,14253.0
2018-05-12 21:00:00,13995.0
2018-05-12 22:00:00,13857.0
2018-05-12 23:00:00,13059.0
2018-05-13 00:00:00,12158.0
2018-05-11 01:00:00,11813.0
2018-05-11 02:00:00,11345.0
2018-05-11 03:00:00,11006.0
2018-05-11 04:00:00,10869.0
2018-05-11 05:00:00,10892.0
2018-05-11 06:00:00,11409.0
2018-05-11 07:00:00,12317.0
2018-05-11 08:00:00,13056.0
2018-05-11 09:00:00,13417.0
2018-05-11 10:00:00,13644.0
2018-05-11 11:00:00,14117.0
2018-05-11 12:00:00,14443.0
2018-05-11 13:00:00,14766.0
2018-05-11 14:00:00,15233.0
2018-05-11 15:00:00,15460.0
2018-05-11 16:00:00,15600.0
2018-05-11 17:00:00,15558.0
2018-05-11 18:00:00,15374.0
2018-05-11 19:00:00,15073.0
2018-05-11 20:00:00,14576.0
2018-05-11 21:00:00,14384.0
2018-05-11 22:00:00,14214.0
2018-05-11 23:00:00,13399.0
2018-05-12 00:00:00,12327.0
2018-05-10 01:00:00,12273.0
2018-05-10 02:00:00,11789.0
2018-05-10 03:00:00,11404.0
2018-05-10 04:00:00,11184.0
2018-05-10 05:00:00,11368.0
2018-05-10 06:00:00,11813.0
2018-05-10 07:00:00,12919.0
2018-05-10 08:00:00,13491.0
2018-05-10 09:00:00,13915.0
2018-05-10 10:00:00,14362.0
2018-05-10 11:00:00,14788.0
2018-05-10 12:00:00,15030.0
2018-05-10 13:00:00,15316.0
2018-05-10 14:00:00,15664.0
2018-05-10 15:00:00,15753.0
2018-05-10 16:00:00,15760.0
2018-05-10 17:00:00,15782.0
2018-05-10 18:00:00,15632.0
2018-05-10 19:00:00,15524.0
2018-05-10 20:00:00,15153.0
2018-05-10 21:00:00,15031.0
2018-05-10 22:00:00,14941.0
2018-05-10 23:00:00,13843.0
2018-05-11 00:00:00,12639.0
2018-05-09 01:00:00,11683.0
2018-05-09 02:00:00,11139.0
2018-05-09 03:00:00,10903.0
2018-05-09 04:00:00,10858.0
2018-05-09 05:00:00,10956.0
2018-05-09 06:00:00,11521.0
2018-05-09 07:00:00,12420.0
2018-05-09 08:00:00,13065.0
2018-05-09 09:00:00,13396.0
2018-05-09 10:00:00,13648.0
2018-05-09 11:00:00,14015.0
2018-05-09 12:00:00,14442.0
2018-05-09 13:00:00,14798.0
2018-05-09 14:00:00,15118.0
2018-05-09 15:00:00,15416.0
2018-05-09 16:00:00,15545.0
2018-05-09 17:00:00,15702.0
2018-05-09 18:00:00,15667.0
2018-05-09 19:00:00,15657.0
2018-05-09 20:00:00,15405.0
2018-05-09 21:00:00,15338.0
2018-05-09 22:00:00,15225.0
2018-05-09 23:00:00,14151.0
2018-05-10 00:00:00,13103.0
2018-05-08 01:00:00,11347.0
2018-05-08 02:00:00,10994.0
2018-05-08 03:00:00,10793.0
2018-05-08 04:00:00,10746.0
2018-05-08 05:00:00,10888.0
2018-05-08 06:00:00,11556.0
2018-05-08 07:00:00,12462.0
2018-05-08 08:00:00,13123.0
2018-05-08 09:00:00,13411.0
2018-05-08 10:00:00,13631.0
2018-05-08 11:00:00,13804.0
2018-05-08 12:00:00,14043.0
2018-05-08 13:00:00,14214.0
2018-05-08 14:00:00,14461.0
2018-05-08 15:00:00,14575.0
2018-05-08 16:00:00,14769.0
2018-05-08 17:00:00,14850.0
2018-05-08 18:00:00,14877.0
2018-05-08 19:00:00,14862.0
2018-05-08 20:00:00,14690.0
2018-05-08 21:00:00,14696.0
2018-05-08 22:00:00,14633.0
2018-05-08 23:00:00,13610.0
2018-05-09 00:00:00,12462.0
2018-05-07 01:00:00,10832.0
2018-05-07 02:00:00,10463.0
2018-05-07 03:00:00,10289.0
2018-05-07 04:00:00,10319.0
2018-05-07 05:00:00,10740.0
2018-05-07 06:00:00,11400.0
2018-05-07 07:00:00,12533.0
2018-05-07 08:00:00,13158.0
2018-05-07 09:00:00,13368.0
2018-05-07 10:00:00,13675.0
2018-05-07 11:00:00,13884.0
2018-05-07 12:00:00,14029.0
2018-05-07 13:00:00,14088.0
2018-05-07 14:00:00,14238.0
2018-05-07 15:00:00,14351.0
2018-05-07 16:00:00,14373.0
2018-05-07 17:00:00,14366.0
2018-05-07 18:00:00,14310.0
2018-05-07 19:00:00,14274.0
2018-05-07 20:00:00,14019.0
2018-05-07 21:00:00,14138.0
2018-05-07 22:00:00,13994.0
2018-05-07 23:00:00,13048.0
2018-05-08 00:00:00,12047.0
2018-05-06 01:00:00,10662.0
2018-05-06 02:00:00,10321.0
2018-05-06 03:00:00,10057.0
2018-05-06 04:00:00,9952.0
2018-05-06 05:00:00,9925.0
2018-05-06 06:00:00,10023.0
2018-05-06 07:00:00,10207.0
2018-05-06 08:00:00,10520.0
2018-05-06 09:00:00,11162.0
2018-05-06 10:00:00,11600.0
2018-05-06 11:00:00,11926.0
2018-05-06 12:00:00,12065.0
2018-05-06 13:00:00,12238.0
2018-05-06 14:00:00,12327.0
2018-05-06 15:00:00,12497.0
2018-05-06 16:00:00,12654.0
2018-05-06 17:00:00,12871.0
2018-05-06 18:00:00,13118.0
2018-05-06 19:00:00,13152.0
2018-05-06 20:00:00,13171.0
2018-05-06 21:00:00,13247.0
2018-05-06 22:00:00,13084.0
2018-05-06 23:00:00,12291.0
2018-05-07 00:00:00,11451.0
2018-05-05 01:00:00,11352.0
2018-05-05 02:00:00,10967.0
2018-05-05 03:00:00,10566.0
2018-05-05 04:00:00,10317.0
2018-05-05 05:00:00,10358.0
2018-05-05 06:00:00,10590.0
2018-05-05 07:00:00,10822.0
2018-05-05 08:00:00,11173.0
2018-05-05 09:00:00,11685.0
2018-05-05 10:00:00,12154.0
2018-05-05 11:00:00,12347.0
2018-05-05 12:00:00,12499.0
2018-05-05 13:00:00,12513.0
2018-05-05 14:00:00,12603.0
2018-05-05 15:00:00,12607.0
2018-05-05 16:00:00,12652.0
2018-05-05 17:00:00,12728.0
2018-05-05 18:00:00,12795.0
2018-05-05 19:00:00,12646.0
2018-05-05 20:00:00,12599.0
2018-05-05 21:00:00,12772.0
2018-05-05 22:00:00,12593.0
2018-05-05 23:00:00,12003.0
2018-05-06 00:00:00,11252.0
2018-05-04 01:00:00,12319.0
2018-05-04 02:00:00,11848.0
2018-05-04 03:00:00,11472.0
2018-05-04 04:00:00,11321.0
2018-05-04 05:00:00,11293.0
2018-05-04 06:00:00,11767.0
2018-05-04 07:00:00,12883.0
2018-05-04 08:00:00,13647.0
2018-05-04 09:00:00,13884.0
2018-05-04 10:00:00,14225.0
2018-05-04 11:00:00,14853.0
2018-05-04 12:00:00,15061.0
2018-05-04 13:00:00,15404.0
2018-05-04 14:00:00,15576.0
2018-05-04 15:00:00,15619.0
2018-05-04 16:00:00,15402.0
2018-05-04 17:00:00,15235.0
2018-05-04 18:00:00,14779.0
2018-05-04 19:00:00,14470.0
2018-05-04 20:00:00,13996.0
2018-05-04 21:00:00,13973.0
2018-05-04 22:00:00,13991.0
2018-05-04 23:00:00,13164.0
2018-05-05 00:00:00,12311.0
2018-05-03 01:00:00,12232.0
2018-05-03 02:00:00,11773.0
2018-05-03 03:00:00,11468.0
2018-05-03 04:00:00,11350.0
2018-05-03 05:00:00,11412.0
2018-05-03 06:00:00,12004.0
2018-05-03 07:00:00,13156.0
2018-05-03 08:00:00,13768.0
2018-05-03 09:00:00,14092.0
2018-05-03 10:00:00,14536.0
2018-05-03 11:00:00,14947.0
2018-05-03 12:00:00,15283.0
2018-05-03 13:00:00,15618.0
2018-05-03 14:00:00,15795.0
2018-05-03 15:00:00,15949.0
2018-05-03 16:00:00,16053.0
2018-05-03 17:00:00,16055.0
2018-05-03 18:00:00,15910.0
2018-05-03 19:00:00,15756.0
2018-05-03 20:00:00,15460.0
2018-05-03 21:00:00,15630.0
2018-05-03 22:00:00,15440.0
2018-05-03 23:00:00,14374.0
2018-05-04 00:00:00,13233.0
2018-05-02 01:00:00,11357.0
2018-05-02 02:00:00,10847.0
2018-05-02 03:00:00,10665.0
2018-05-02 04:00:00,10709.0
2018-05-02 05:00:00,10895.0
2018-05-02 06:00:00,11512.0
2018-05-02 07:00:00,12725.0
2018-05-02 08:00:00,13325.0
2018-05-02 09:00:00,13507.0
2018-05-02 10:00:00,13733.0
2018-05-02 11:00:00,14119.0
2018-05-02 12:00:00,14322.0
2018-05-02 13:00:00,14697.0
2018-05-02 14:00:00,14793.0
2018-05-02 15:00:00,15214.0
2018-05-02 16:00:00,15370.0
2018-05-02 17:00:00,15561.0
2018-05-02 18:00:00,15609.0
2018-05-02 19:00:00,15525.0
2018-05-02 20:00:00,15424.0
2018-05-02 21:00:00,15622.0
2018-05-02 22:00:00,15443.0
2018-05-02 23:00:00,14297.0
2018-05-03 00:00:00,13153.0
2018-05-01 01:00:00,11538.0
2018-05-01 02:00:00,11239.0
2018-05-01 03:00:00,11211.0
2018-05-01 04:00:00,11267.0
2018-05-01 05:00:00,11559.0
2018-05-01 06:00:00,12488.0
2018-05-01 07:00:00,13740.0
2018-05-01 08:00:00,14233.0
2018-05-01 09:00:00,14037.0
2018-05-01 10:00:00,13838.0
2018-05-01 11:00:00,13776.0
2018-05-01 12:00:00,13744.0
2018-05-01 13:00:00,13763.0
2018-05-01 14:00:00,13932.0
2018-05-01 15:00:00,13954.0
2018-05-01 16:00:00,13884.0
2018-05-01 17:00:00,14064.0
2018-05-01 18:00:00,14062.0
2018-05-01 19:00:00,14103.0
2018-05-01 20:00:00,13999.0
2018-05-01 21:00:00,14268.0
2018-05-01 22:00:00,14160.0
2018-05-01 23:00:00,13171.0
2018-05-02 00:00:00,12117.0
